Cortical neuron	Astrocyte	Neuroepithelial cell	BMP responsible cell	Unfolded protein responsible cell	Interneuron	Glia progenitor cell	Oligodendrocyte/OPC	Intermediate	Neuron	Cilia-bearing cell	Proteoglycan-expressing cell	Mesoderm
CDC25C	0.00364234612586821	0.00510860286281318	0.30050231442932	0.00149751880009948	0.00233604207369359	0.00893553088981338	0.00427229934638357	0.0111551066952895	0.0130970809538961	0.00463585729562238	0.0101397486750776	0.00849911346782797	0.00882679563433563
KHDRBS3	0.283172114339097	0.106954402976424	0.102709289588646	0.0486833082315888	0.154739923509618	0.171382283877695	0.1004915637367	0.0712192097299057	0.159166086270137	0.148772809396486	0.0415235006693859	0.134726855493292	0.0912410154439816
C8orf4	0.0869702354260378	0.32454292005455	0.216515700850068	0.106387077004492	0.11427262841106	0.28990760053493	0.240961570225297	0.169645743125089	0.163995746183452	0.0811851034551265	0.050856936281161	0.31592298852732	0.104080912941522
EPHA4	0.267174497841328	0.140533622789379	0.134933189276248	0.179924615894304	0.180832809325981	0.20663580857946	0.12885652778041	0.174768811130382	0.185135156278351	0.154148362672492	0.195813110620716	0.195424583552511	0.222579814121963
CENPK	0.0781342567298034	0.101329166907223	0.759153182443893	0.0613009272497122	0.0796963355652735	0.0666346480577536	0.0968966645866696	0.143724031478237	0.103282594021792	0.0527537741974793	0.184900426120589	0.0959425235597568	0.0812022980778483
MEST	0.12704603109314	0.174360252373849	0.177954080911905	0.170653482662944	0.170534154370452	0.247002250722169	0.188240992879889	0.410100930677238	0.21575586214896	0.219089254358365	0.134789745013073	0.338021279407874	0.217622865364192
BAMBI	0.0573426885890223	0.242515136649271	0.206314009191138	0.327722667276845	0.0990031047009757	0.0540242346978572	0.142192319781337	0.146657922805407	0.154344031037223	0.0688369411479017	0.433371730173285	0.245839687493105	0.183572093986062
GAS1	0.0560841433827518	0.196335041552809	0.223192271019006	0.173098960590052	0.0843875774583114	0.103020501001679	0.15050864046546	0.281258844268758	0.20123143027132	0.0837081714724257	0.113240743062914	0.420167782616547	0.201157618533123
B3GALT2	0.321963891496185	0.0282362304788433	0.0207374572556165	0.0175279741662373	0.0889019360101162	0.189449778017743	0.0258197646184054	0.112334769034215	0.123687271826839	0.193972430675517	0.0111762108173482	0.0425509359363402	0.28769460645636
COL11A1	0.0392304899651611	0.264281982644259	0.156958708782425	0.181544477680633	0.0546455793834465	0.0499750351444744	0.209481391122295	0.151967343469785	0.139546562414507	0.126557021335666	0.127905264062713	0.249854541259875	0.0949243009333191
CYSTM1	0.582973932665383	1.1507823742059	0.822151954725079	1.57043134494755	1.00681614785335	0.421464378706301	1.17037891411729	0.70220527300168	0.799221364866674	0.541375990048014	1.93640284216752	1.20348856738504	0.916932024682641
APOLD1	0.0389646100274953	0.0431605042353013	0.323716522759894	0.0290087372653511	0.0919100659705862	0.0279255248187648	0.0349928999661682	0.0333848459322234	0.0437924301101123	0.043461224357648	0.0314635205544808	0.0529901301771399	0.0325558287138427
ASS1	0.108054177675348	0.215130796772812	0.255506755741925	0.302819130661289	0.218054488421411	0.183703606821075	0.212121569167103	0.237825860476008	0.18519639786347	0.222663301097107	0.173377660965589	0.410410554485503	0.13689424933683
HTRA1	0.0955003603697568	0.494483846293835	0.360999517362313	0.35805976584879	0.126883782181727	0.128144709957295	0.342016580407689	0.393881333496047	0.255803552417819	0.203619481770288	0.310396015271172	0.496921431350057	0.195480343242655
TSHZ2	0.406127660819706	0.225065583611452	0.162637944257985	0.22699189764273	0.167113149889108	0.362111048526503	0.222825601499906	0.199393070289256	0.314368289420264	0.192515818450876	0.134844385318263	0.471879174501465	0.269435274566851
MCM3	0.143854802400125	0.266544427455737	0.592077127665723	0.200466875680127	0.218010074684384	0.199105511753869	0.189997535353266	0.264258425894369	0.230925712095652	0.191837284324472	0.0914111700995197	0.277130945617924	0.236431384216507
VGLL3	-6.49676019605633e-05	0.0281443723632397	0.0361583716265803	0.0110151625572638	0.0163930445929171	0.00392113474473064	0.0503641055254807	0.0553918843629441	0.0686560221482818	0.0050776292462184	0.00184517461611246	0.29934670834309	0.322065370949792
DMRTA1	0.0156323789682251	0.0563722217656237	0.0157171702799255	0.0969897691184544	0.029618854504013	0.0322705314717183	0.0552300655659412	0.0943390355780017	0.0471564528113663	0.0618371311167026	0.10758481259512	0.038136532908413	0.0436806690491278
PAPPA	0.0193794289735774	0.020505707600181	0.0210255008176177	0.013294474297128	0.012818894355443	0.0161789836014641	0.0523380683142137	0.011771810934835	0.0284921858047078	0.0420188833764557	0.0132155925750522	0.139452322893194	0.016526314421876
GNAO1	0.998224432527614	0.332068904364703	0.241526210271734	0.135446123242205	0.587031254349153	0.853916468219713	0.302020233295218	0.285735586100309	0.560529937017826	0.487834186549159	0.0818230927401642	0.155766722235218	0.401248358579816
LAMB1	0.135923583736332	0.185955900548262	0.166774519102051	0.378259589474952	0.125283780854154	0.149526921771881	0.167685742179843	0.248322384843439	0.227498580594441	0.172347190657743	0.430477705816125	0.551823227529287	0.27212842057139
TESC	0.050548488935274	0.189716636513393	0.155759566234771	0.287324594015894	0.0532483968832414	0.0715488240103884	0.151156627811822	0.248721182062306	0.124832550385489	0.158418968705086	0.183197986099711	0.223253664452251	0.108820765025423
VAMP5	0.0447409849142975	0.561677425255033	0.3839800295847	0.395907494527704	0.105650504030351	0.0499826749830484	0.32661433669933	0.168047572372796	0.208932938845386	0.0707642108014565	0.393815393889064	0.426454868866156	0.166159031370592
ATP2B1	0.853196359504725	0.647886190754051	0.585993665063272	0.696582656110197	0.55320821542087	0.926630657311739	0.587587960073018	0.659169575870131	0.78052031838737	0.632904633015758	0.487564058015761	0.905732618745533	0.688079198508727
MYC	0.353314156284897	0.195542893414713	0.158365085967964	0.0877172832066305	0.378957548535497	0.228236466740075	0.24576272242674	0.195930026503263	0.253536413712324	0.22132156595793	0.0346372462484068	0.406794618442866	0.289209545898007
PCOLCE	0.11216901262838	0.162522612723197	0.15639858205184	0.155447394004335	0.110742891504201	0.0831411348338078	0.143136653298306	0.104654328638437	0.205603887765165	0.123484728951147	0.0953499406583232	0.765039083933746	0.102128724163473
RPL22L1	0.488007556893132	0.622465911896723	0.603716827410689	0.50666262059729	0.659931669028858	0.396337151390882	0.670298864823826	0.606591011028346	0.566132134771495	0.38080648469936	0.560555560459982	0.769883544073951	0.645284650968784
ITM2C	0.853351303914844	1.57375715019395	1.19352452269468	1.69369492087904	0.884927456877576	0.933398487552213	1.3010712912137	0.914512215662296	1.09504479065615	1.0135481233677	1.61431337322609	1.51826368823541	1.07322629857332
CXXC5	0.807416449650414	0.918205653328044	0.847952060978598	0.956318081181221	0.550780302044612	0.755966899299073	0.757223786900364	1.1097784807029	0.86381700250602	1.2229998087932	0.990098920995745	0.97132854045054	0.840546748183769
C21orf58	0.0527405995724136	0.0780007249854753	0.361257422086201	0.172750810808331	0.0805965955142168	0.0516473302607449	0.0479034598440829	0.0825381100176322	0.087213372895847	0.0398588041929122	0.606346259018848	0.0763442242875484	0.0354642840990192
LINC00599	0.344736566964319	0.04111231686864	0.0447611440909813	0.0244698286954467	0.194886925154906	0.358203199933242	0.0562029487090538	0.0786078144047761	0.153464698452429	0.283459906837586	0.00912115566916488	0.0254948531556647	0.0220506373699609
EEF1B2	1.70727779856417	1.76219774108492	1.98429725274818	2.16864545566667	1.85637985087732	1.69615449266166	1.67936393527486	1.74532950647672	1.76507046036108	1.64312730830659	2.31448837882766	2.05214916483227	1.86784368483358
GEM	0.0698951919575589	0.37720354145394	0.338302544163231	0.867148938084619	0.206619478371952	0.0793200450585312	0.338886423127231	0.245159762225621	0.227521041527794	0.0740178096311855	0.953261995194631	0.755515125427125	0.297551607269764
COL19A1	0.0139626071373336	0.00654320898703316	0.0174772767079257	-0.000125510017093363	0.0244617814761809	0.000399703498277321	0.0124272421896856	0.0387119722520139	0.0880746213486521	0.007296215430256	0.0155927439440099	0.129747471234621	0.332811930735358
HMGA2	0.0367188924517803	0.0545579588630836	0.0596754012636136	0.073645871715728	0.04329910213208	0.0162024447433791	0.0523736193083513	0.018007461737985	0.112144978252539	0.0125851746308534	0.0552680658179356	0.156407095674662	0.0423468762161761
PCDH20	0.0168047678647457	0.0065501489006961	0.0075586511608641	0.00483890641621359	0.00956685374062187	0.0382350304147383	0.017588433888616	0.00324881054737345	0.0167012810400504	0.00214033670908168	0.00349078446425101	0.0174990324442374	0.00762336642249802
SLC2A3	0.449376773674255	0.490897992908812	0.387270161915811	0.294458002441381	0.591677207104259	0.331543653473272	0.812727750465176	0.355791183052639	0.471627679206339	0.291408561484859	0.207123491954528	0.651523719057915	0.360912705866301
SERPINE2	0.875946409595374	1.20938974917975	1.26010283666064	0.603375033273834	0.610334837903648	0.661163774647754	1.34607839909034	1.04676679848925	0.894769068613936	0.660520733678537	0.34831414941077	1.07768177727479	0.79274818986196
MELK	0.0156908555856966	0.0391425915031194	0.436743891424263	0.0158476390674743	0.0160030642655178	0.0197036596460634	0.0226586102941463	0.0284112452980485	0.0410238001013306	0.0125956917426525	0.0535757319970027	0.0247094841254699	0.0105693049074379
LMO4	1.13282287951365	0.971142853326306	1.05372683019954	0.692763455578221	0.848033863168201	1.04465642982033	1.05521788576614	1.03882175359422	1.02835412755454	1.06677029175919	0.420331137022237	1.07990347457024	1.03375457884972
DDIT4L	0.0087710169703193	0.151077787648796	0.107460845664088	0.318272313044556	0.0422539860891565	0.00697194769452064	0.166062295506053	0.0248137311171303	0.0764777637093451	0.00351799813883888	0.152237496677243	0.169045886405421	0.0487681493568099
LYZ	0.00231600611787352	0.00266062873520728	0.00211696206950565	0.003331141212446	0.0151422615935862	0.000652233754191791	0.00294150936449851	0.00128654552385854	0.0019958359975649	0.00444523488697714	0.00302497574713605	0.00595863780852107	0.00839599327398382
RIT2	0.124022304999723	0.00808073880887766	0.00647610842192197	0.0090236811739317	0.0366940072057798	0.0685340825335467	0.00914964461516669	0.0091595644081004	0.0650899333435628	0.0409978812172429	0.00423406772851273	0.01526507061044	0.0266039363963301
GSX2	0.00417721999590403	0.0442913378341485	0.0790241714997942	0.00716576962306938	0.00575811249704302	0.0757889470889221	0.0255653406505571	0.124962042176701	0.0221302445931309	0.0257874669236361	0.00151871976735921	0.0102531404403348	0.0143113330137254
MXRA8	0.0359611023942521	0.260982130512836	0.176946202334108	0.234737490226044	0.0999091658111855	0.0621666453294206	0.176004212939167	0.225027974073768	0.175635112865763	0.111893190213069	0.11053557987556	0.612123808820505	0.313331778811442
GRIK1	0.0746956313168723	0.0999435915265791	0.0589357585702734	0.0491182660525683	0.0196934243084947	0.0899558420563007	0.0453446823075601	0.0468018614473611	0.0701670806389387	0.0236228005583769	0.0367958868900434	0.0656552399696495	0.0677217972056015
SOX5	0.273926381877032	0.207293837387436	0.165957868190514	0.0886425117615641	0.102564123144212	0.176613529608034	0.111666263689605	0.228418094221222	0.1869330572062	0.295894888283325	0.112523968670694	0.107357664421502	0.0725633152145712
MT1F	0.0753096278578381	0.210817616945837	0.104952687478483	0.138376345317841	0.195766334602096	0.0817616488343939	0.110434849453516	0.0744627671984474	0.0866672364493031	0.0533089072027038	0.155647164391303	0.0563028125289989	0.0248955082010872
SHMT2	0.599583722546081	0.709920322861337	1.03158767993332	0.458970404241587	0.700559857675089	0.594909691060395	1.06532250325796	0.786570216001629	0.674680571811001	0.839007309647388	0.255075003773176	0.800306090223752	0.531758194574679
ACTL6B	0.603462680283874	0.0380386778632254	0.0939352427101304	0.027797720079899	0.282921638794979	0.614745106309889	0.0558557433230105	0.0941199258564183	0.295460043240721	0.386511503554607	0.0132542389586321	0.037451651759524	0.151171916411556
LIX1	0.0351372796316998	0.489955089867005	0.21255731492805	0.242729623233664	0.0499430754872613	0.0367636943282658	0.184857895892444	0.139150719979616	0.167487355145665	0.0405949841296297	0.272635079748415	0.203543307363576	0.0633614202039344
ODC1	1.02212803208414	1.04397985462259	1.26731088990772	0.940132629317688	1.09028920536073	1.19489006456998	1.17548510842479	1.28185966125068	1.02674728222714	1.04961789623116	0.84943423024626	0.931170027023763	1.30642646468727
IRX1	0.0174922640650525	0.13304119387205	0.0832625761861087	0.0427971242465573	0.0414178454068162	0.0249158925160903	0.221816653657051	0.0884332255709195	0.0558963937402993	0.040305656802857	0.0173891727135352	0.0594074445158841	0.0684195034851276
HELLS	0.0952436987628493	0.124072440007938	0.486130590237579	0.105304428792467	0.101841732739063	0.126727238064549	0.0783201116346297	0.228390133405414	0.159638380967657	0.167949977138735	0.12120942468679	0.183911760895948	0.103519382318497
GCHFR	0.177006315922719	0.185680744700704	0.150934675524437	0.488551027944369	0.21369027664453	0.123233975024921	0.162913511842915	0.097468570136369	0.188957684506162	0.0844679376754476	0.716384087577419	0.244350610900124	0.124583507534619
ANGPTL4	0.0677011462317835	0.482281809234592	0.262146995531381	0.459242409887728	0.226464989529862	0.031323926867767	0.730854733197097	0.232828618033411	0.223826894340799	0.0753841629995959	0.313232804006454	0.41314755409871	0.149555613989616
ARC	0.244852456110525	0.263530989977802	0.162064619574433	0.151168646040192	0.274238044222691	0.231714114647002	0.351636716726396	0.284363321240036	0.226195459528981	0.301807618083491	0.079928472605408	0.179954573081688	0.244880089973872
C12orf75	0.402793270449796	0.708744959724839	0.858022213920769	0.728942079754643	0.355963250711719	0.311473772032695	0.639714371645977	0.358954113868762	0.497289246637497	0.271896795006306	0.9982553306877	0.48100997518206	0.47234443275959
ATRX	0.974796106142104	0.754907802503214	0.850854055861036	0.59411348624849	0.658137490200395	0.989849191130529	0.675511794414418	0.918919127683385	0.850853668054881	0.821140285480134	0.511966213135343	0.83709491191028	0.706018774162082
TRIB3	0.620633225586311	0.325545789217602	0.538095182751546	0.279556916495681	0.811997706954592	0.404018433913315	0.969936100488543	0.28931249872379	0.476394851382803	0.456605038142013	0.199048679874248	0.705536182538735	0.54251545390083
ZNF385D	0.406239871692449	0.26188419190841	0.222741545221133	0.104484651020423	0.207025297113608	0.761638232460979	0.166996526597659	0.385651776073988	0.338657629991657	0.353484761852394	0.0622483300037422	0.32321245318003	0.301533624197114
EGFL6	0.0525839742285376	0.0164207099246863	0.0124235123035315	0.0586661182239591	0.0271729298297876	0.035729033783385	0.0349706045119927	0.0106569411321802	0.0321158063326993	0.0081321513359567	0.0488369234795311	0.326578563566677	0.0493891781003336
DCLK1	0.411563476741066	0.437164773455877	0.35657097070987	0.149549722762019	0.216057968568595	0.463870988942371	0.341997435022152	0.376360443688302	0.319946431342754	0.402842899732705	0.0664936565088012	0.348113262617276	0.34924596145251
F10	0.00895912456964968	0.0453465285506652	0.0295749045245434	0.107249347829962	0.0368693813388395	0.0124411716075907	0.0367294197537337	0.0313846796547702	0.0548241158098919	0.0195618771753012	0.0399068813390064	0.204561387966032	0.0329290639820988
FBXO32	0.0683619783759492	0.31151813100003	0.149746518844197	0.215169994670604	0.109371326917269	0.0581008122430962	0.168156412581872	0.16896523354976	0.153344068891886	0.106238085767506	0.168624580242029	0.383294949393599	0.337999865681288
ESPN	0.0131552118356317	0.318881943852733	0.196688413851187	0.109772906930603	0.0652867188585615	0.0104172807010158	0.319512413237555	0.0931797112851834	0.107943955568213	0.0196435533738804	0.0690663003713283	0.129030264120112	0.099385638125015
CCDC146	0.0492874904765379	0.100395047315718	0.0709586053680774	0.141113000436999	0.0572313221648402	0.0474712999846004	0.0438054252732965	0.0654765762939968	0.0774247262665283	0.0200806357603686	0.421098779190472	0.153375766151553	0.0586189565590278
THBS1	0.0384800387066109	0.0425432722358638	0.0476464235718045	0.0255948341989387	0.0108093130729689	0.00700723225735339	0.0444217563958241	0.0450393898223088	0.0718119408377535	0.0276732811533079	0.00384144728305919	0.336548099686517	0.131182270719571
SEPP1	0.0689009778963572	0.710407248130611	0.456695789882901	0.574255432336769	0.197534068877388	0.19598693188509	0.510602376239875	0.454796003640836	0.33181108261293	0.231415360670999	0.415330416500973	0.791887932816236	0.246129450445421
RAB31	0.159002709404227	0.459691803759975	0.349364423890035	0.203929998565023	0.101909948359799	0.141618524869131	0.407545803601304	0.365139641789941	0.254810188684835	0.270921534781185	0.196100786846866	0.553976780077878	0.234664312165112
COL9A3	0.194250668273845	0.229806330934628	0.288614912607913	0.3715467958835	0.156869427481504	0.194215755294608	0.145530713524652	0.233542198292482	0.176303216256102	0.264813540402028	0.145972316416234	0.367760108041876	0.115084271676355
DUSP2	0.169433253370299	0.0358618941194679	0.0483885899988751	0.0710702032144247	0.14298806181843	0.0838929026094708	0.071170970638338	0.0297953522628364	0.0929059561812737	0.0418303187904762	0.0290717937456046	0.187028341485745	0.191915438581633
IGDCC3	0.264064140617232	0.185822113355081	0.167099482552945	0.095913944375084	0.139088537581623	0.413642697226609	0.111326378563255	0.553929297774543	0.263738436332346	0.496300560144902	0.0903057866743534	0.162232249041427	0.10998924958325
CAMK2B	0.585488138605102	0.260058551254876	0.178287291813539	0.132852214034122	0.315203694563128	0.387918539392073	0.220604368437654	0.140298127767725	0.308168187523013	0.171529843160053	0.112610361738947	0.110896252166189	0.290711621654317
OCIAD2	1.12728702105338	0.517680887970029	0.505000373610911	0.734166913530264	0.87609092350206	0.987680019728098	0.493696211483444	0.549004386928152	0.807365844300517	0.906290235033256	0.755088074967648	0.555582632915554	0.701208091743228
RTKN2	0.0435695092013035	0.0393808100888662	0.450268379860789	0.0251218460695464	0.0243473325310532	0.0670822554068882	0.0336495433129994	0.108171253631718	0.0618992232262851	0.039057993198904	0.0524546422485493	0.0898077796201045	0.118193406265159
DTYMK	0.421500356841495	0.419679311722737	1.04414181031336	0.371467206284255	0.620446903233013	0.428412024934148	0.426116390074504	0.476628383065483	0.389997906271022	0.304050376534713	0.42385036739605	0.429466892823613	0.336067323377632
CREB5	0.231891240952254	0.45540532576099	0.337922221299072	0.172252653801655	0.286614720851036	0.160091483530194	0.403849621080326	0.425941129493305	0.371025350062064	0.314403409327335	0.108014667713651	0.431937912645931	0.239673795134027
EMX1	0.25800761662088	0.0883388374511908	0.171018172045077	0.0228904965610828	0.1903231447789	0.0863199695384752	0.0690376626350058	0.181017161204026	0.124406117425289	0.309449459021442	0.0103739808475086	0.0436746883498466	0.0360197683414525
PIK3R1	0.544685683006454	0.265071220699533	0.282561724426447	0.217719844231082	0.322749737610254	0.407996682448281	0.2444763586415	0.501912110133361	0.422374306756608	0.26993184634877	0.218230182235314	0.535951457790739	0.659941240583722
ZIC2	0.195745567543788	0.272343941766332	0.259969286924636	0.280153923244992	0.133880530282822	0.207919826784346	0.234486713659217	0.253950129739248	0.225929046366443	0.298518690484692	0.293092295464678	0.167767992127475	0.128775765304308
ALDH1A3	0.000724423788424937	0.00664869831201266	0.00334952323734831	0.0188899899852963	0.0039086735877638	0.000442798024937292	0.00593212879494349	0.0167185569092939	0.013706960310136	0.00490326152876617	-0.000834576921021123	0.094627661222081	0.00788561579547121
BCL11A	0.545264673895915	0.203784085488789	0.313934785279978	0.114358004389347	0.326258800270225	0.592932677515335	0.188565748783495	0.344647282372852	0.346384205087289	0.493677240446755	0.0742418913617569	0.23452312120631	0.194491799666838
PLCXD3	0.0553302139977184	0.0139916051648017	0.00682820945559494	0.0103739152300838	0.00799729557924234	0.0287536294217139	0.00648225591656755	0.0117546716827904	0.029038454809911	0.020494935470005	0.000848714407355935	0.0214584392949916	0.0200267278770968
IQGAP2	0.054514567002192	0.428223999482807	0.328892548856787	0.277820007512856	0.0864273814250355	0.0710705745693603	0.234634741933777	0.202948181342836	0.191555836949004	0.0897265483932222	0.198711469450238	0.429803030467645	0.049947816912763
C6orf141	0.00696280984180819	0.00612662104026314	0.00720016678174078	0.0103738460663231	0.00580660279034914	0.00823204949009268	0.00859836880761186	0.00716419615655464	0.00953734448342285	0.00305421073293743	0.00398238040965375	0.00761762932944104	0.00346789858985037
MCM2	0.0508721511350597	0.0974875811568998	0.432147279620268	0.0528398256653911	0.100086881222161	0.0500890829410376	0.0634058149452162	0.140192748296933	0.110825855632537	0.0949122985141248	0.0303260439998608	0.0962403402325374	0.0846085266311511
ATP1B2	0.335802922419447	0.80127647425227	0.569634434978763	0.587420873247111	0.282731164410226	0.341882866859733	0.606157545966347	0.450961785362061	0.46628817722514	0.329475644537134	0.547916318218802	0.494025286146646	0.355091839456619
GABBR2	0.247276653576062	0.210229631485935	0.0919028981428629	0.102745410548168	0.0933545940057378	0.152014579826088	0.0874959015029433	0.0539687506458261	0.148632880230808	0.072201928990756	0.0434002364100954	0.0791132585527578	0.120309839226177
KCNK1	0.0616146118338602	0.0873227462402329	0.101481530142289	0.186264132492432	0.089227661653545	0.0711071536723903	0.0668787950761449	0.0518156709604131	0.0880400606529069	0.0551275958071207	0.698088130326041	0.131105604839441	0.0734589158652521
NPAS4	0.220818160343961	0.0174686319220907	0.0115959000134233	0.020368974727895	0.0923917598208033	0.171522782507818	0.0185879473845334	0.0339218364390892	0.0977325321840219	0.0524360079324432	0.0151545033872606	0.0181520400072383	0.0641927764895661
KLF6	0.893219718296141	0.755678394186809	0.616980814185589	0.584614622574697	0.805075359610348	0.772961100917964	0.673924922042337	0.589888341197122	0.757344711048334	0.527697270940961	0.509415301525047	0.920738240902568	0.802751959398661
NR4A2	0.306640931871391	0.128596445634226	0.117383259874849	0.183550253897168	0.250282327247363	0.11271251195476	0.105367263790482	0.11507146810017	0.197667145036891	0.203612230110147	0.142807698660732	0.272856098523994	0.190839477971742
NCAPH	0.0108239167193912	0.0167496253859084	0.365845415033718	0.0052264468709147	0.0158462083852741	0.0120619116997426	0.0108296554168877	0.0191905127203588	0.0259673712576401	0.0105334523972743	0.020249317179048	0.0197798823164314	0.0176846372860932
RGS10	0.0361231787912071	0.103865020602511	0.1747870308886	0.102314971277728	0.0547381357348296	0.0218221121591648	0.086861720709226	0.0995534877168936	0.126169548119394	0.0571872577773081	0.0440941515839511	0.469752950666832	0.0573822009914881
EGFR	0.0378390150350114	0.156558156710985	0.161217398284236	0.0602798208717227	0.0238189423188058	0.042823638928019	0.0895070552169208	0.250795877538943	0.113240865293442	0.0450235292213123	0.0735706921339789	0.317907488505879	0.0621451218728232
GLRA2	0.262669927466152	0.0232507509126189	0.0134575674105061	0.0177366490079559	0.11131128778471	0.145842684309789	0.0201717014207782	0.0224390036760777	0.101140405091184	0.0457131994188772	0.00858135035554498	0.0296426584361894	0.084040825819019
PALLD	0.311747195207661	0.547850214028698	0.45558592033937	0.406138109946494	0.311570924465644	0.361877670315205	0.452051356968287	0.499090325494162	0.419927531169858	0.504294174737969	0.264976532397031	0.623488203778252	0.636370796123478
GOLGA6L2	0.00702315752206301	0.00106505321406574	0.00221268890542076	0.000304217217816916	0.00325784312705447	0.00775189386830512	0.000609918747952447	0.0209778369491775	0.00568569169716706	0.0265505910961119	-0.000161262523332766	0.00130491782393679	0.00476929567392826
KLC1	1.87961133021801	0.738068162937908	0.852153581287879	0.54207833800968	1.19843105840242	1.82361499225591	0.839536490364321	1.15686697772874	1.26983510120795	1.6781056253204	0.406741869218475	0.772142778621481	1.45644861908315
CHPF	0.645348996764739	1.18242801102941	0.736371271500288	0.901782938363278	1.14646207277458	0.486609319900174	1.4472139209942	0.715985387051332	0.758631837189647	0.478429439442637	0.674514982518	1.01924814806234	0.886665686226966
CHODL	0.0158944550258273	0.0568608578978305	0.0739926728110748	0.0627999554133129	0.0169776363793479	0.0178400352719706	0.0350099341545357	0.0917511456332382	0.11252659122784	-0.00833775199156394	0.0380769085530969	0.206402717327385	0.0593788666922458
HIST1H2BJ	0.02545857736296	0.0311111514881583	0.0357112493202882	0.0122964395285089	0.0755938269489298	0.0272891100858991	0.0339512100777382	0.0245309125571571	0.0260400024087157	0.00766263720536704	0.030373934101685	0.0133824043214803	0.0414969901083098
CTSK	0.0171545067927095	0.0369335757008777	0.0174649929741596	0.0530882076145851	0.0167552085816872	0.0164143894199757	0.0378235543227255	0.0324858047661449	0.0489148704173105	0.019197845247938	0.0360974589459747	0.533762824889931	0.0567967258514621
GULP1	0.123612657117873	0.438721932213742	0.367703461355596	0.482537101128616	0.17327187132877	0.206934290963033	0.342835982933474	0.437603541087735	0.308340376062835	0.28233210846812	0.469690399210693	0.50098651488629	0.281768414151305
MDFI	0.232516370420776	0.790691644950613	0.617780166754613	0.320472379139501	0.270517415264981	0.313868470526818	0.633254751744501	0.705543639302687	0.443931909255879	0.381614741727364	0.107786290151215	0.715881778355677	0.25790844876364
FDFT1	0.640595877621174	0.877959114125442	0.698743296062726	0.806881611907797	1.12650803571962	0.646132993135364	0.866857851519419	0.853709032497496	0.711811081491686	0.690052719593375	0.547252891980524	0.765233850445872	0.898369999055559
BRCA2	0.0177978710380574	0.0348424252142928	0.409797433495476	0.0176362158235392	0.0457431576756191	0.0121718549854949	0.0421370997580056	0.0649941127355923	0.0791540584206673	0.0102806818721275	0.0606492558313678	0.098138738318074	0.0653211460150904
CA12	0.133646006988831	0.598031115169405	0.441897256227188	0.244007171363668	0.161976178238156	0.0890811995191097	0.596821694038259	0.395026689811073	0.257761260451255	0.30363525905539	0.553123713604572	0.262822130701926	0.154808131125614
STXBP6	0.128470567884317	0.0703038231658786	0.144813447994517	0.0439687425607223	0.0757526156264426	0.196011977001425	0.0575943373754313	0.115106820704825	0.122032038510198	0.126247034393067	0.0279850982852092	0.0497293031579126	0.10156769169335
DNER	1.64064966403541	1.59244166755578	1.46492035534686	0.822255651354615	1.09965585097169	1.54965140462613	1.52466630747588	1.37893072681266	1.40145210212065	1.65907740357762	0.892840874598839	0.867847573154588	1.05537084690994
HRK	0.181971705665378	0.124892775306606	0.160459292505815	0.134661166254401	0.172962303043715	0.219332108436688	0.199876705790947	0.327360223731324	0.185142412536764	0.412717995812552	0.130313977301357	0.128797465982907	0.228167184844522
HSPB6	0.0132304018048838	0.137848062396442	0.163753640034669	0.309531202908252	0.0491179072387161	0.0187458044570819	0.137548375652759	0.182573029871029	0.0934443471433676	0.0419047452659544	0.19860131205367	0.332787979686835	0.143997936592971
SOX9	0.153762663117506	0.642160434286961	0.570294497250915	0.344319321334888	0.200458566139817	0.329267501461149	0.554626972461024	0.581732212757501	0.361079072667892	0.277393373313438	0.277603459985586	0.430569358506533	0.28269679203791
PHGDH	1.22242137590591	1.33400502879684	1.9218054398556	0.850474347632426	1.16850774610099	1.16387184768844	1.55601142722229	1.07903882214323	1.29647515674818	1.18904532854425	0.607423044254982	1.1067374868597	0.961119788739572
F3	0.0427996673429316	0.334905861054968	0.196317748836193	0.198081086215993	0.0349682005545935	0.030615180329738	0.214267518473959	0.10090571159608	0.115020458273062	0.0191475647394136	0.155368158900786	0.255013183974715	0.0556693850344816
MECOM	0.00550429970349795	0.0575344209103962	0.0294781009569482	0.0491027535713067	0.0145507058977063	0.0104268363417633	0.0242898308739613	0.0853343620028912	0.0295586733626853	0.0269129703596492	0.0107502170191599	0.045735618016457	0.00875905099823344
RAD21	0.873054973777964	0.756430952083489	1.304021296053	0.573402625975982	0.687324351066347	0.835157246079962	0.734963906173024	0.796933291516135	0.793635576318157	0.705798987399128	0.593441494670904	0.778964774544305	0.834894570092872
P4HA1	0.258672616259506	0.598300165227764	0.43331240513814	0.500344627853097	0.54119455892894	0.222502851028013	0.868342627469207	0.54676142263681	0.420026401110776	0.377648399061373	0.464583100241549	0.713903299326308	0.515690470623025
PCDH9	0.661279696215284	0.492257150880079	0.392991367694534	0.215999621663621	0.392914554283454	0.790761121005841	0.433311392411683	0.367377824507779	0.479258440017364	0.500688463658488	0.0818406671770458	0.398572777175601	0.319009365536989
CENPM	0.0455249496403706	0.10283813793244	0.573489398308087	0.0685469824303415	0.0591144741758135	0.0452788419668237	0.0675273844445218	0.124105088557625	0.0791448865687566	0.0564182092510522	0.046232131068317	0.0304471277161533	0.0559198860032779
